Time [s],Reb PC,Env PC
17.347172000,1,0
17.347276000,1,1
17.380044000,0,1
17.380984000,1,1
17.381190000,0,1
17.381296000,1,1
17.381504000,0,1
17.382026000,1,1
17.393306000,1,0
17.393412000,1,1
17.393516000,1,0
17.393620000,1,1
17.393828000,1,0
17.394246000,1,1
17.394350000,1,0
17.394558000,1,1
17.394766000,1,0
17.395080000,1,1
17.395184000,1,0
17.395288000,1,1
17.427964000,0,1
17.428904000,1,1
17.429110000,0,1
17.429320000,1,1
17.429424000,0,1
17.429946000,1,1
17.441222000,1,0
17.441326000,1,1
17.441430000,1,0
17.441534000,1,1
17.441742000,1,0
17.442160000,1,1
17.442264000,1,0
17.442472000,1,1
17.442680000,1,0
17.442992000,1,1
17.443096000,1,0
17.443200000,1,1
17.475884000,0,1
17.476822000,1,1
17.477030000,0,1
17.477240000,1,1
17.477342000,0,1
17.477864000,1,1
17.489248000,1,0
17.489352000,1,1
