Time [s],RX_CHIP_AP_FALA,TX_CHIP_PC_FALA,TX_SIMU,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
34.462870000,1,1,1,1,1,1,1,1
34.462972000,1,0,0,0,1,1,1,1
34.462974000,1,0,0,1,1,1,1,1
34.463078000,1,1,1,1,1,1,1,1
34.495856000,0,1,1,1,1,1,1,1
34.496066000,1,1,1,1,1,1,1,1
34.496168000,0,1,1,1,1,1,1,1
34.496796000,1,1,1,1,1,1,1,1
34.497002000,0,1,1,1,1,1,1,1
34.497108000,1,1,1,1,1,1,1,1
34.497314000,0,1,1,1,1,1,1,1
34.497526000,1,1,1,1,1,1,1,1
34.497628000,0,1,1,1,1,1,1,1
34.497734000,1,1,1,1,1,1,1,1
34.497836000,0,1,1,1,1,1,1,1
34.497942000,1,1,1,1,1,1,1,1
34.508916000,1,0,0,1,1,1,1,1
34.509022000,1,1,1,1,1,1,1,1
34.509126000,1,0,0,1,1,1,1,1
34.509230000,1,1,1,1,1,1,1,1
34.509438000,1,0,0,1,1,1,1,1
34.509854000,1,1,1,1,1,1,1,1
34.509958000,1,0,0,1,1,1,1,1
34.510168000,1,1,1,1,1,1,1,1
34.510376000,1,0,0,1,1,1,1,1
34.510688000,1,1,1,1,1,1,1,1
34.510792000,1,0,0,1,1,1,1,1
34.510896000,1,1,1,1,1,1,1,1
34.543672000,0,1,1,1,1,1,1,1
34.543882000,1,1,1,1,1,1,1,1
34.543984000,0,1,1,1,1,1,1,1
34.544612000,1,1,1,1,1,1,1,1
34.544818000,0,1,1,1,1,1,1,1
34.545028000,1,1,1,1,1,1,1,1
34.545130000,0,1,1,1,1,1,1,1
34.545340000,1,1,1,1,1,1,1,1
34.545442000,0,1,1,1,1,1,1,1
34.545548000,1,1,1,1,1,1,1,1
34.545650000,0,1,1,1,1,1,1,1
34.545758000,1,1,1,1,1,1,1,1
34.556948000,1,0,0,1,1,1,1,1
34.557052000,1,1,1,1,1,1,1,1
34.557156000,1,0,0,1,1,1,1,1
34.557262000,1,1,1,1,1,1,1,1
34.557470000,1,0,0,1,1,1,1,1
34.557886000,1,1,1,1,1,1,1,1
34.557990000,1,0,0,1,1,1,1,1
34.558200000,1,1,1,1,1,1,1,1
34.558408000,1,0,0,1,1,1,1,1
34.558720000,1,1,1,1,1,1,1,1
34.558824000,1,0,0,1,1,1,1,1
34.558928000,1,1,1,1,1,1,1,1
34.591696000,0,1,1,1,1,1,1,1
34.591906000,1,1,1,1,1,1,1,1
34.592008000,0,1,1,1,1,1,1,1
34.592636000,1,1,1,1,1,1,1,1
34.592842000,0,1,1,1,1,1,1,1
34.592948000,1,1,1,1,1,1,1,1
34.593154000,0,1,1,1,1,1,1,1
34.593364000,1,1,1,1,1,1,1,1
34.593466000,0,1,1,1,1,1,1,1
34.593574000,1,1,1,1,1,1,1,1
34.593676000,0,1,1,1,1,1,1,1
34.593782000,1,1,1,1,1,1,1,1
34.604876000,1,0,0,1,1,1,1,1
34.604980000,1,1,1,1,1,1,1,1
34.605084000,1,0,0,1,1,1,1,1
34.605188000,1,1,1,1,1,1,1,1
34.605396000,1,0,0,1,1,1,1,1
34.605814000,1,1,1,1,1,1,1,1
34.605918000,1,0,0,1,1,1,1,1
34.606126000,1,1,1,1,1,1,1,1
34.606334000,1,0,0,1,1,1,1,1
34.606646000,1,1,1,1,1,1,1,1
34.606750000,1,0,0,1,1,1,1,1
34.606854000,1,1,1,1,1,1,1,1
34.639616000,0,1,1,1,1,1,1,1
34.639826000,1,1,1,1,1,1,1,1
34.639928000,0,1,1,1,1,1,1,1
34.640556000,1,1,1,1,1,1,1,1
34.640762000,0,1,1,1,1,1,1,1
34.641076000,1,1,1,1,1,1,1,1
34.641178000,0,1,1,1,1,1,1,1
34.641286000,1,1,1,1,1,1,1,1
34.641388000,0,1,1,1,1,1,1,1
34.641494000,1,1,1,1,1,1,1,1
34.641596000,0,1,1,1,1,1,1,1
34.641702000,1,1,1,1,1,1,1,1
34.652910000,1,0,0,1,1,1,1,1
34.653014000,1,1,1,1,1,1,1,1
34.653118000,1,0,0,1,1,1,1,1
34.653224000,1,1,1,1,1,1,1,1
34.653432000,1,0,0,1,1,1,1,1
34.653848000,1,1,1,1,1,1,1,1
34.653952000,1,0,0,1,1,1,1,1
34.654160000,1,1,1,1,1,1,1,1
34.654368000,1,0,0,1,1,1,1,1
34.654682000,1,1,1,1,1,1,1,1
34.654786000,1,0,0,1,1,1,1,1
34.654890000,1,1,1,1,1,1,1,1
34.687640000,0,1,1,1,1,1,1,1
34.687850000,1,1,1,1,1,1,1,1
34.687952000,0,1,1,1,1,1,1,1
34.688580000,1,1,1,1,1,1,1,1
34.688786000,0,1,1,1,1,1,1,1
34.688996000,1,1,1,1,1,1,1,1
34.689098000,0,1,1,1,1,1,1,1
34.689308000,1,1,1,1,1,1,1,1
34.689410000,0,1,1,1,1,1,1,1
34.689516000,1,1,1,1,1,1,1,1
34.689618000,0,1,1,1,1,1,1,1
34.689726000,1,1,1,1,1,1,1,1
34.701040000,1,0,0,1,1,1,1,1
34.701144000,1,1,1,1,1,1,1,1
34.701248000,1,0,0,1,1,1,1,1
34.701352000,1,1,1,1,1,1,1,1
34.701560000,1,0,0,1,1,1,1,1
34.701978000,1,1,1,1,1,1,1,1
34.702082000,1,0,0,1,1,1,1,1
34.702292000,1,1,1,1,1,1,1,1
34.702500000,1,0,0,1,1,1,1,1
34.702814000,1,1,1,1,1,1,1,1
34.702918000,1,0,0,1,1,1,1,1
34.703022000,1,1,1,1,1,1,1,1
34.735768000,0,1,1,1,1,1,1,1
34.735978000,1,1,1,1,1,1,1,1
34.736080000,0,1,1,1,1,1,1,1
34.736708000,1,1,1,1,1,1,1,1
34.736914000,0,1,1,1,1,1,1,1
34.737020000,1,1,1,1,1,1,1,1
34.737226000,0,1,1,1,1,1,1,1
34.737436000,1,1,1,1,1,1,1,1
34.737538000,0,1,1,1,1,1,1,1
34.737646000,1,1,1,1,1,1,1,1
34.737748000,0,1,1,1,1,1,1,1
34.737854000,1,1,1,1,1,1,1,1
34.748954000,1,0,0,1,1,1,1,1
34.749058000,1,1,1,1,1,1,1,1
34.749162000,1,0,0,1,1,1,1,1
34.749266000,1,1,1,1,1,1,1,1
34.749474000,1,0,0,1,1,1,1,1
34.749892000,1,1,1,1,1,1,1,1
34.749994000,1,0,0,1,1,1,1,1
34.750204000,1,1,1,1,1,1,1,1
34.750412000,1,0,0,1,1,1,1,1
34.750724000,1,1,1,1,1,1,1,1
34.750828000,1,0,0,1,1,1,1,1
34.750932000,1,1,1,1,1,1,1,1
34.783688000,0,1,1,1,1,1,1,1
34.783898000,1,1,1,1,1,1,1,1
34.784000000,0,1,1,1,1,1,1,1
34.784628000,1,1,1,1,1,1,1,1
34.784834000,0,1,1,1,1,1,1,1
34.785044000,1,1,1,1,1,1,1,1
34.785146000,0,1,1,1,1,1,1,1
34.785356000,1,1,1,1,1,1,1,1
34.785458000,0,1,1,1,1,1,1,1
34.785564000,1,1,1,1,1,1,1,1
34.785668000,0,1,1,1,1,1,1,1
34.785774000,1,1,1,1,1,1,1,1
34.826660000,1,0,0,1,1,1,1,1
34.826764000,1,1,1,1,1,1,1,1
34.826868000,1,0,0,1,1,1,1,1
34.826974000,1,1,1,1,1,1,1,1
34.827182000,1,0,0,1,1,1,1,1
34.827598000,1,1,1,1,1,1,1,1
34.827702000,1,0,0,1,1,1,1,1
34.827806000,1,1,1,1,1,1,1,1
34.828118000,1,0,0,1,1,1,1,1
34.828222000,1,1,1,1,1,1,1,1
34.828326000,1,0,0,1,1,1,1,1
34.828430000,1,1,1,1,1,1,1,1
34.828534000,1,0,0,1,1,1,1,1
34.828640000,1,1,1,1,1,1,1,1
34.845254000,0,1,1,1,1,1,1,1
34.845360000,1,1,1,1,1,1,1,1
34.845462000,0,1,1,1,1,1,1,1
34.846194000,1,1,1,1,1,1,1,1
34.846400000,0,1,1,1,1,1,1,1
34.847028000,1,1,1,1,1,1,1,1
34.911486000,1,0,0,1,1,1,1,1
34.911592000,1,1,1,1,1,1,1,1
34.911696000,1,0,0,1,1,1,1,1
34.911800000,1,1,1,1,1,1,1,1
34.912008000,1,0,0,1,1,1,1,1
34.912426000,1,1,1,1,1,1,1,1
34.912530000,1,0,0,1,1,1,1,1
34.912634000,1,1,1,1,1,1,1,1
34.912738000,1,0,0,1,1,1,1,1
34.912842000,1,1,1,1,1,1,1,1
34.912946000,1,0,0,1,1,1,1,1
34.913258000,1,1,1,1,1,1,1,1
34.913362000,1,0,0,1,1,1,1,1
34.913468000,1,1,1,1,1,1,1,1
34.930156000,0,1,1,1,1,1,1,1
34.930262000,1,1,1,1,1,1,1,1
34.930364000,0,1,1,1,1,1,1,1
34.931096000,1,1,1,1,1,1,1,1
34.931302000,0,1,1,1,1,1,1,1
34.931408000,1,1,1,1,1,1,1,1
34.931614000,0,1,1,1,1,1,1,1
34.931720000,1,1,1,1,1,1,1,1
34.931822000,0,1,1,1,1,1,1,1
34.931928000,1,1,1,1,1,1,1,1
35.040544000,1,0,0,1,1,1,1,1
35.040648000,1,1,1,1,1,1,1,1
35.040752000,1,0,0,1,1,1,1,1
35.040858000,1,1,1,1,1,1,1,1
35.041064000,1,0,0,0,1,1,1,1
35.041066000,1,0,0,1,1,1,1,1
35.041482000,1,1,1,1,1,1,1,1
35.041586000,1,0,0,1,1,1,1,1
35.042106000,1,1,1,1,1,1,1,1
35.042210000,1,0,0,1,1,1,1,1
35.042314000,1,1,1,1,1,1,1,1
35.042418000,1,0,0,1,1,1,1,1
35.042522000,1,1,1,1,1,1,1,1
35.042626000,1,0,0,1,1,1,1,1
35.043148000,1,1,1,1,1,1,1,1
35.043252000,1,0,0,1,1,1,1,1
35.043356000,1,1,1,1,1,1,1,1
35.043460000,1,0,0,1,1,1,1,1
35.043566000,1,1,1,1,1,1,1,1
35.043670000,1,0,0,1,1,1,1,1
35.043774000,1,1,1,1,1,1,1,1
35.043878000,1,0,0,1,1,1,1,1
35.043984000,1,1,1,1,1,1,1,1
35.044088000,1,0,0,1,1,1,1,1
35.044298000,1,1,1,1,1,1,1,1
35.044506000,1,0,0,1,1,1,1,1
35.044610000,1,1,1,1,1,1,1,1
35.044714000,1,0,0,1,1,1,1,1
35.044820000,1,1,1,1,1,1,1,1
35.045028000,1,0,0,1,1,1,1,1
35.045236000,1,1,1,1,1,1,1,1
35.045550000,1,0,0,1,1,1,1,1
35.045654000,1,1,1,1,1,1,1,1
35.045758000,1,0,0,1,1,1,1,1
35.045862000,1,1,1,1,1,1,1,1
35.046278000,1,0,0,1,1,1,1,1
35.046384000,1,1,1,1,1,1,1,1
35.046592000,1,0,0,1,1,1,1,1
35.046696000,1,1,1,1,1,1,1,1
35.046800000,1,0,0,1,1,1,1,1
35.047426000,1,1,1,1,1,1,1,1
35.047530000,1,0,0,1,1,1,1,1
35.047738000,1,1,1,1,1,1,1,1
35.047842000,1,0,0,1,1,1,1,1
35.047946000,1,1,1,1,1,1,1,1
35.048050000,1,0,0,1,1,1,1,1
35.048154000,1,1,1,1,1,1,1,1
35.048572000,1,0,0,1,1,1,1,1
35.048780000,1,1,1,1,1,1,1,1
35.048884000,1,0,0,1,1,1,1,1
35.049510000,1,1,1,1,1,1,1,1
35.049614000,1,0,0,1,1,1,1,1
35.049824000,1,1,1,1,1,1,1,1
35.049928000,1,0,0,1,1,1,1,1
35.050554000,1,1,1,1,1,1,1,1
35.050658000,1,0,0,1,1,1,1,1
35.050866000,1,1,1,1,1,1,1,1
35.050970000,1,0,0,1,1,1,1,1
35.051594000,1,1,1,1,1,1,1,1
35.051698000,1,0,0,1,1,1,1,1
35.051906000,1,1,1,1,1,1,1,1
35.052010000,1,0,0,1,1,1,1,1
35.052114000,1,1,1,1,1,1,1,1
35.052322000,1,0,0,1,1,1,1,1
35.052532000,1,1,1,1,1,1,1,1
35.052740000,1,0,0,1,1,1,1,1
35.052948000,1,1,1,1,1,1,1,1
35.053052000,1,0,0,1,1,1,1,1
35.053260000,1,1,0,1,1,1,1,1
35.053262000,1,1,1,1,1,1,1,1
35.053468000,1,0,0,1,1,1,1,1
35.053574000,1,1,1,1,1,1,1,1
35.053780000,1,0,0,1,1,1,1,1
35.053990000,1,1,1,1,1,1,1,1
35.054092000,1,0,0,0,1,1,1,1
35.054094000,1,0,0,1,1,1,1,1
35.054614000,1,1,1,1,1,1,1,1
35.054822000,1,0,0,1,1,1,1,1
35.055030000,1,1,1,1,1,1,1,1
35.055134000,1,0,0,1,1,1,1,1
35.055760000,1,1,1,1,1,1,1,1
35.055864000,1,0,0,1,1,1,1,1
35.056074000,1,1,1,1,1,1,1,1
35.056176000,1,0,0,1,1,1,1,1
35.056282000,1,1,1,1,1,1,1,1
35.056594000,1,0,0,1,1,1,1,1
35.056802000,1,1,1,1,1,1,1,1
35.057010000,1,0,0,0,1,1,1,1
35.057012000,1,0,0,1,1,1,1,1
35.057116000,1,1,1,1,1,1,1,1
35.057220000,1,0,0,1,1,1,1,1
35.057430000,1,1,1,1,1,1,1,1
35.057534000,1,0,0,1,1,1,1,1
35.057742000,1,1,1,1,1,1,1,1
35.058054000,1,0,0,1,1,1,1,1
35.058158000,1,1,1,1,1,1,1,1
35.058262000,1,0,0,1,1,1,1,1
35.058472000,1,1,1,1,1,1,1,1
35.058784000,1,0,0,1,1,1,1,1
35.058888000,1,1,1,1,1,1,1,1
35.058994000,1,0,0,1,1,1,1,1
35.059202000,1,1,1,1,1,1,1,1
35.060580000,0,1,1,1,1,1,1,1
35.060686000,1,1,1,1,1,1,1,1
35.060790000,0,1,1,1,1,1,1,1
35.060896000,1,1,1,1,1,1,1,1
35.061102000,0,1,1,1,1,1,1,1
35.061520000,1,1,1,1,1,1,1,1
35.120542000,1,0,0,0,1,1,1,1
35.120544000,1,0,0,1,1,1,1,1
35.120648000,1,1,1,1,1,1,1,1
35.120750000,1,0,0,1,1,1,1,1
35.120856000,1,1,1,1,1,1,1,1
35.121062000,1,0,0,0,1,1,1,1
35.121064000,1,0,0,1,1,1,1,1
35.121480000,1,1,1,1,1,1,1,1
35.121584000,1,0,0,1,1,1,1,1
35.122104000,1,1,1,1,1,1,1,1
35.122208000,1,0,0,1,1,1,1,1
35.122312000,1,1,0,1,1,1,1,1
35.122314000,1,1,1,1,1,1,1,1
35.122416000,1,0,0,1,1,1,1,1
35.122522000,1,1,1,1,1,1,1,1
35.122626000,1,0,0,1,1,1,1,1
35.123252000,1,1,1,1,1,1,1,1
35.123354000,1,0,0,0,1,1,1,1
35.123356000,1,0,0,1,1,1,1,1
35.123564000,1,1,1,1,1,1,1,1
35.123668000,1,0,0,1,1,1,1,1
35.124188000,1,1,1,1,1,1,1,1
35.124292000,1,0,0,1,1,1,1,1
35.124396000,1,1,1,1,1,1,1,1
35.124500000,1,0,0,1,1,1,1,1
35.124604000,1,1,1,1,1,1,1,1
35.124708000,1,0,0,1,1,1,1,1
35.124918000,1,1,1,1,1,1,1,1
35.125020000,1,0,0,0,1,1,1,1
35.125022000,1,0,0,1,1,1,1,1
35.125230000,1,1,1,1,1,1,1,1
35.125542000,1,0,0,1,1,1,1,1
35.125646000,1,1,1,1,1,1,1,1
35.125750000,1,0,0,1,1,1,1,1
35.125854000,1,1,1,1,1,1,1,1
35.126270000,1,0,0,1,1,1,1,1
35.126374000,1,1,1,1,1,1,1,1
35.126582000,1,0,0,1,1,1,1,1
35.126688000,1,1,1,1,1,1,1,1
35.126792000,1,0,0,1,1,1,1,1
35.126896000,1,1,1,1,1,1,1,1
35.127104000,1,0,0,1,1,1,1,1
35.127418000,1,1,1,1,1,1,1,1
35.127626000,1,0,0,1,1,1,1,1
35.127730000,1,1,1,1,1,1,1,1
35.127834000,1,0,0,1,1,1,1,1
35.127938000,1,1,1,1,1,1,1,1
35.128042000,1,0,0,1,1,1,1,1
35.128146000,1,1,1,1,1,1,1,1
35.128250000,1,0,0,1,1,1,1,1
35.128458000,1,1,1,1,1,1,1,1
35.128666000,1,0,0,1,1,1,1,1
35.128772000,1,1,1,1,1,1,1,1
35.128874000,1,0,0,1,1,1,1,1
35.128980000,1,1,1,1,1,1,1,1
35.129186000,1,0,0,1,1,1,1,1
35.129396000,1,1,1,1,1,1,1,1
35.129706000,1,0,0,1,1,1,1,1
35.129812000,1,1,1,1,1,1,1,1
35.129914000,1,0,0,1,1,1,1,1
35.130020000,1,1,1,1,1,1,1,1
35.130226000,1,0,0,0,1,1,1,1
35.130228000,1,0,0,1,1,1,1,1
35.130436000,1,1,1,1,1,1,1,1
35.130748000,1,0,0,1,1,1,1,1
35.130852000,1,1,1,1,1,1,1,1
35.130956000,1,0,0,1,1,1,1,1
35.131060000,1,1,1,1,1,1,1,1
35.131164000,1,0,0,1,1,1,1,1
35.131580000,1,1,1,1,1,1,1,1
35.131788000,1,0,0,0,1,1,1,1
35.131790000,1,0,0,1,1,1,1,1
35.131894000,1,1,1,1,1,1,1,1
35.131998000,1,0,0,1,1,1,1,1
35.132206000,1,1,1,1,1,1,1,1
35.132518000,1,0,0,0,1,1,1,1
35.132520000,1,0,0,1,1,1,1,1
35.132624000,1,1,1,1,1,1,1,1
35.132832000,1,0,0,1,1,1,1,1
35.132936000,1,1,1,1,1,1,1,1
35.133040000,1,0,0,0,1,1,1,1
35.133042000,1,0,0,1,1,1,1,1
35.133354000,1,1,1,1,1,1,1,1
35.133458000,1,0,0,1,1,1,1,1
35.133668000,1,1,1,1,1,1,1,1
35.133876000,1,0,0,1,1,1,1,1
35.133980000,1,1,1,1,1,1,1,1
35.134084000,1,0,0,1,1,1,1,1
35.134188000,1,1,1,1,1,1,1,1
35.134604000,1,0,0,0,1,1,1,1
35.134606000,1,0,0,1,1,1,1,1
35.134710000,1,1,1,1,1,1,1,1
35.134916000,0,0,0,0,1,1,1,1
35.134918000,1,0,0,1,1,1,1,1
35.135022000,1,1,1,1,1,1,1,1
35.135126000,1,0,0,1,1,1,1,1
35.135230000,1,1,1,1,1,1,1,1
35.135334000,1,0,0,1,1,1,1,1
35.135752000,1,1,1,1,1,1,1,1
35.135856000,1,0,0,1,1,1,1,1
35.136066000,1,1,1,1,1,1,1,1
35.136168000,1,0,0,0,1,1,1,1
35.136170000,1,0,0,1,1,1,1,1
35.136274000,1,1,1,1,1,1,1,1
35.136378000,1,0,0,1,1,1,1,1
35.136794000,1,1,1,1,1,1,1,1
35.136898000,1,0,0,1,1,1,1,1
35.137108000,1,1,1,1,1,1,1,1
35.137212000,1,0,0,1,1,1,1,1
35.137316000,1,1,1,1,1,1,1,1
35.137420000,1,0,0,1,1,1,1,1
35.137838000,1,1,1,1,1,1,1,1
35.137942000,1,0,0,1,1,1,1,1
35.138152000,1,1,1,1,1,1,1,1
35.138256000,1,0,0,1,1,1,1,1
35.138882000,1,1,1,1,1,1,1,1
35.138984000,1,0,0,0,1,1,1,1
35.138986000,1,0,0,1,1,1,1,1
35.139194000,1,1,1,1,1,1,1,1
35.140586000,0,1,1,1,1,1,1,1
35.140692000,1,1,1,1,1,1,1,1
35.140794000,0,1,1,1,1,1,1,1
35.140900000,1,1,1,1,1,1,1,1
35.141106000,0,1,1,1,1,1,1,1
35.141526000,1,1,1,1,1,1,1,1
35.250552000,1,0,0,0,1,1,1,1
35.250554000,1,0,0,1,1,1,1,1
35.250658000,1,1,1,1,1,1,1,1
35.250762000,1,0,0,1,1,1,1,1
35.250866000,1,1,1,1,1,1,1,1
35.251074000,1,0,0,1,1,1,1,1
35.251490000,1,1,1,1,1,1,1,1
35.251594000,1,0,0,1,1,1,1,1
35.252010000,1,1,1,1,1,1,1,1
35.252114000,1,0,0,1,1,1,1,1
35.252322000,1,1,1,1,1,1,1,1
35.252426000,1,0,0,1,1,1,1,1
35.252530000,1,1,1,1,1,1,1,1
35.252780000,0,1,1,1,1,1,1,1
35.252888000,1,1,1,1,1,1,1,1
35.252990000,0,1,1,1,1,1,1,1
35.253096000,1,1,1,1,1,1,1,1
35.253302000,0,1,1,1,1,1,1,1
35.253720000,1,1,1,1,1,1,1,1
36.301252000,1,0,0,1,1,1,1,1
36.301356000,1,1,1,1,1,1,1,1
36.301460000,1,0,0,1,1,1,1,1
36.301564000,1,1,1,1,1,1,1,1
36.301772000,1,0,0,1,1,1,1,1
36.302190000,1,1,1,1,1,1,1,1
36.302294000,1,0,0,1,1,1,1,1
36.302398000,1,1,1,1,1,1,1,1
36.302502000,1,0,0,1,1,1,1,1
36.302710000,1,1,1,1,1,1,1,1
36.302814000,1,0,0,1,1,1,1,1
36.303022000,1,1,1,1,1,1,1,1
36.303126000,1,0,0,1,1,1,1,1
36.303230000,1,1,1,1,1,1,1,1
36.303476000,0,1,1,1,1,1,1,1
36.303582000,1,1,1,1,1,1,1,1
36.303684000,0,1,1,1,1,1,1,1
36.303790000,1,1,1,1,1,1,1,1
36.303996000,0,1,1,1,1,1,1,1
36.304416000,1,1,1,1,1,1,1,1
36.853602000,1,0,0,1,1,1,1,1
36.853706000,1,1,1,1,1,1,1,1
36.853810000,1,0,0,1,1,1,1,1
36.853914000,1,1,1,1,1,1,1,1
36.854122000,1,0,0,1,1,1,1,1
36.854540000,1,1,1,1,1,1,1,1
36.854644000,1,0,0,1,1,1,1,1
36.854748000,1,1,1,1,1,1,1,1
36.855060000,1,0,0,0,1,1,1,1
36.855062000,1,0,0,1,1,1,1,1
36.855374000,1,1,1,1,1,1,1,1
36.855478000,1,0,0,1,1,1,1,1
36.855582000,1,1,1,1,1,1,1,1
36.880286000,0,1,1,1,1,1,1,1
36.880600000,1,1,1,1,1,1,1,1
36.880702000,0,1,1,1,1,1,1,1
36.881224000,1,1,1,1,1,1,1,1
36.881432000,0,1,1,1,1,1,1,1
36.881850000,1,1,1,1,1,1,1,1
36.882264000,0,1,1,1,1,1,1,1
36.882370000,1,1,1,1,1,1,1,1
36.892668000,1,0,0,1,1,1,1,1
36.892774000,1,1,1,1,1,1,1,1
36.892878000,1,0,0,1,1,1,1,1
36.892982000,1,1,1,1,1,1,1,1
36.893190000,1,0,0,1,1,1,1,1
36.893606000,1,1,1,1,1,1,1,1
36.893710000,1,0,0,1,1,1,1,1
36.893814000,1,1,1,1,1,1,1,1
36.894128000,1,0,0,1,1,1,1,1
36.894442000,1,1,1,1,1,1,1,1
36.894546000,1,0,0,1,1,1,1,1
36.894650000,1,1,1,1,1,1,1,1
36.919350000,0,1,1,1,1,1,1,1
36.919666000,1,1,1,1,1,1,1,1
36.919768000,0,1,1,1,1,1,1,1
36.920290000,1,1,1,1,1,1,1,1
36.920496000,0,1,1,1,1,1,1,1
36.920602000,1,1,1,1,1,1,1,1
36.920914000,0,1,1,1,1,1,1,1
36.921020000,1,1,1,1,1,1,1,1
36.921330000,0,1,1,1,1,1,1,1
36.921436000,1,1,1,1,1,1,1,1
36.924544000,1,0,0,1,1,1,1,1
36.924648000,1,1,1,1,1,1,1,1
36.924752000,1,0,0,1,1,1,1,1
36.924856000,1,1,1,1,1,1,1,1
36.925064000,1,0,0,1,1,1,1,1
36.925480000,1,1,1,1,1,1,1,1
36.925584000,1,0,0,1,1,1,1,1
36.925688000,1,1,1,1,1,1,1,1
36.926000000,1,0,0,1,1,1,1,1
36.926314000,1,1,1,1,1,1,1,1
36.926416000,1,0,0,0,1,1,1,1
36.926418000,1,0,0,1,1,1,1,1
36.926522000,1,1,1,1,1,1,1,1
36.951228000,0,1,1,1,1,1,1,1
36.951542000,1,1,1,1,1,1,1,1
36.951644000,0,1,1,1,1,1,1,1
36.952168000,1,1,1,1,1,1,1,1
36.952374000,0,1,1,1,1,1,1,1
36.952792000,1,1,1,1,1,1,1,1
36.953206000,0,1,1,1,1,1,1,1
36.953314000,1,1,1,1,1,1,1,1
36.956622000,1,0,0,1,1,1,1,1
36.956726000,1,1,1,1,1,1,1,1
36.956830000,1,0,0,1,1,1,1,1
36.956934000,1,1,1,1,1,1,1,1
36.957142000,1,0,0,1,1,1,1,1
36.957558000,1,1,1,1,1,1,1,1
36.957662000,1,0,0,1,1,1,1,1
36.957766000,1,1,1,1,1,1,1,1
36.958078000,1,0,0,1,1,1,1,1
36.958390000,1,1,1,1,1,1,1,1
36.958494000,1,0,0,1,1,1,1,1
36.958600000,1,1,1,1,1,1,1,1
36.983312000,0,1,1,1,1,1,1,1
36.983628000,1,1,1,1,1,1,1,1
36.983730000,0,1,1,1,1,1,1,1
36.984252000,1,1,1,1,1,1,1,1
36.984458000,0,1,1,1,1,1,1,1
36.984878000,1,1,1,1,1,1,1,1
36.985292000,0,1,1,1,1,1,1,1
36.985398000,1,1,1,1,1,1,1,1
37.037764000,1,0,0,1,1,1,1,1
37.037870000,1,1,1,1,1,1,1,1
37.037974000,1,0,0,1,1,1,1,1
37.038078000,1,1,1,1,1,1,1,1
37.038286000,1,0,0,1,1,1,1,1
37.038702000,1,1,1,1,1,1,1,1
37.038806000,1,0,0,1,1,1,1,1
37.039222000,1,1,0,1,1,1,1,1
37.039224000,1,1,1,1,1,1,1,1
37.039326000,1,0,0,1,1,1,1,1
37.039536000,1,1,1,1,1,1,1,1
37.039640000,1,0,0,1,1,1,1,1
37.039744000,1,1,1,1,1,1,1,1
37.039984000,0,1,1,1,1,1,1,1
37.040090000,1,1,1,1,1,1,1,1
37.040192000,0,1,1,1,1,1,1,1
37.040298000,1,1,1,1,1,1,1,1
37.040504000,0,1,1,1,1,1,1,1
37.040924000,1,1,1,1,1,1,1,1
37.138924000,1,0,0,1,1,1,1,1
37.139028000,1,1,1,1,1,1,1,1
37.139132000,1,0,0,1,1,1,1,1
37.139236000,1,1,1,1,1,1,1,1
37.139444000,1,0,0,1,1,1,1,1
37.139860000,1,1,1,1,1,1,1,1
37.139964000,1,0,0,1,1,1,1,1
37.140174000,1,1,1,1,1,1,1,1
37.140276000,1,0,0,1,1,1,1,1
37.140382000,1,1,1,1,1,1,1,1
37.140484000,1,0,0,0,1,1,1,1
37.140486000,1,0,0,1,1,1,1,1
37.140694000,1,1,1,1,1,1,1,1
37.140798000,1,0,0,1,1,1,1,1
37.140902000,1,1,1,1,1,1,1,1
37.141136000,0,1,1,1,1,1,1,1
37.141242000,1,1,1,1,1,1,1,1
37.141344000,0,1,1,1,1,1,1,1
37.141450000,1,1,1,1,1,1,1,1
37.141656000,0,1,1,1,1,1,1,1
37.142076000,1,1,1,1,1,1,1,1
37.289874000,1,0,0,1,1,1,1,1
37.289980000,1,1,1,1,1,1,1,1
37.290084000,1,0,0,1,1,1,1,1
37.290188000,1,1,1,1,1,1,1,1
37.290396000,1,0,0,1,1,1,1,1
37.290814000,1,1,1,1,1,1,1,1
37.290916000,1,0,0,1,1,1,1,1
37.291022000,1,1,1,1,1,1,1,1
37.291334000,1,0,0,1,1,1,1,1
37.291646000,1,1,1,1,1,1,1,1
37.291750000,1,0,0,1,1,1,1,1
37.291856000,1,1,1,1,1,1,1,1
37.316564000,0,1,1,1,1,1,1,1
37.316774000,1,1,1,1,1,1,1,1
37.316982000,0,1,1,1,1,1,1,1
37.317088000,1,1,1,1,1,1,1,1
37.317190000,0,1,1,1,1,1,1,1
37.317504000,1,1,1,1,1,1,1,1
37.317710000,0,1,1,1,1,1,1,1
37.318128000,1,1,1,1,1,1,1,1
37.318230000,0,1,1,1,1,1,1,1
37.318650000,1,1,1,1,1,1,1,1
37.324474000,1,0,0,1,1,1,1,1
37.324580000,1,1,1,1,1,1,1,1
37.324682000,1,0,0,1,1,1,1,1
37.324788000,1,1,1,1,1,1,1,1
37.324996000,1,0,0,1,1,1,1,1
37.325412000,1,1,1,1,1,1,1,1
37.325516000,1,0,0,1,1,1,1,1
37.325622000,1,1,1,1,1,1,1,1
37.325934000,1,0,0,1,1,1,1,1
37.326246000,1,1,1,1,1,1,1,1
37.326350000,1,0,0,1,1,1,1,1
